city,jumlah_review,jumlah_view,location,price,product_id,quantity_sold,rating,shop_name,subcategory,title,Tanggal Pembelian,quantity
Jakarta,2,0,Jakarta,138000,334443465,0,5,Online Fashion Style,Lingerie,Sexy Lingerie Baju Tidur pola bordir Wanita Transparan+G String A209,27-07-2018,0
Jakarta,3,0,Jakarta,70000,376193575,0,5,Miuw fashion shop,Piyama,PP DORAEMON PINTU NAVY piyama baju tidur wanita setekan lengan panjang,27-08-2018,0
Jakarta,2,0,Jakarta,25000,353357913,0,5,Euro Bikini,Lingerie,CELANA DALAM WANITA DEWASA GSTRING THONG LINGERIE BRA BH TANKTOP BAJU,27-08-2018,0
Kota Tangerang Selatan,88,0,Kota Tangerang Selatan,32000,273074595,0,4,Everything Needed,Maxi Dress,HITS PLAIN MAXI DRESS WANITA - BAJU TERUSAN POLOS PANJANG SPANDEK,27-08-2018,0
Kota Bandung,1,0,Kota Bandung,57000,316127918,0,5,Tazkia Hijab Store,Blouse,Baju Atasan Wanita | Widesleeve Blouse | Top Woman Blouse,27-09-2018,0
Jakarta,1,0,Jakarta,44900,338997849,0,5,LEMONE,Midi Dress,Lemone Tshirt Dress Cewe Spandek Premium Baju Wanita 12100030 Polos,27-09-2018,0
Kota Malang,19,0,Kota Malang,42000,265866789,0,4,Diah Fashion,Sweater,Jual Baju Sweater Korea Rajut Atasan Wanita Turtle Roundhand Grs Murah,27-09-2018,0
Kota Bandung,6,0,Kota Bandung,45000,365210145,0,5,Openshop,Blouse,Baju Atasan Wanita Siera Blouse Tunik Baju Muslim,27-09-2018,0
Jakarta,4,0,Jakarta,90000,331047795,0,5,Senviyes,Blouse,Baju Atasan Wanita - Blouse,28-10-2018,0
Jakarta,3,0,Jakarta,70000,276731850,0,5,Mochini,Blouse,Blouse Floral Wanita Baju Perempuan Pakaian Wanita Bunga Import 1,28-11-2018,0
Jakarta,5,0,Jakarta,75000,276706348,0,5,Mochini,Kaos,Kaos Lengan Panjang Saku Wanita Dewasa Import Baju Perempuan 409,28-11-2018,0
Jakarta,7,0,Jakarta,36000,328114135,0,5,toko baju kamu,Kaos,Kaos tshirt baju tumblr tee cewek wanita levis logo basic 2 warna,28-12-2018,0
Jakarta,8,0,Jakarta,15000,284345304,0,5,SALEdotID,Kaos,Sale.id - Baju Atasan Kaos Spandek Wanita - Rain,28-12-2018,0
Jakarta,27,0,Jakarta,18500,365665094,0,5,SWETTY STORE,Blouse,BAJU SALUR - BAJU WANITA- ATASAN WANITA,28-02-2018,0
Kota Bandung,2,0,Kota Bandung,50000,338278740,0,5,Tazkia Hijab Store,Blouse,Baju Atasan Wanita | Muti Blouse | Bordir Top Muslim,28-03-2018,0
Jakarta,2,0,Jakarta,19850,319385346,0,5,Michelle-Store,Kaos,MichelleStore Kaos Wanita - Baju Atasan - Tumblr Tee Hello Weekend,28-04-2018,0
Jakarta,3,0,Jakarta,78000,308547141,0,5,Shalihat Mode On,Piyama,PIYAMA BAJU TIDUR WANITA BUNDA KATUN IMPORT QUALITY NO 1,28-04-2018,0
Jakarta,2,0,Jakarta,43750,300971949,0,5,CHILITEE,Kaos,LEMONE T-shirt Kaos Cewe Spandex Premium Baju Wanita 127SS601323 Blind,28-04-2018,0
Jakarta,2,0,Jakarta,85000,311616459,0,5,mangosix,Blouse,New Arrival - Atasan Wanita - Baju murah - Wolfis - 38093,28-05-2018,0
Jakarta,4,0,Jakarta,48750,293383933,0,5,CHILITEE,Midi Dress,LEMONE T-shirt Dress Cewe Spandek Premium Baju Wanita 710PS105786,28-05-2018,0
Kota Tangerang,31,0,Kota Tangerang,148500,355790030,0,5,Her Closet Shop,Kemeja,"Kemeja Atasan Wanita Stripe , Baju Murah Premium Quality",28-06-2018,0
Jakarta,2,0,Jakarta,75000,360520182,0,5,Senviyes,Blouse,Baju Atasan Wanita - Blouse Batik Modern - Atasan Baby Doll,28-06-2018,0
Jakarta,30,0,Jakarta,185000,371957179,0,5,Rohmatika Shop,Piyama,BAJU TIDUR WANITA | KIMONO SEXY OUTER LINGERIE | PIYAMA WANITA SATIN,28-07-2018,0
Jakarta,3,0,Jakarta,94000,287156932,0,5,Dailylook ID,Blouse,Baju Atasan Wanita Murah-Atasan Korea Import-Baju Kantor - Hilda Top,28-07-2018,0
Kota Batu,24,0,Kota Batu,99000,290929727,0,5,Bakul Serba Ada,Lingerie,Lingerie - R007 ( baju dalam wanita ),28-08-2018,0
Jakarta,5,0,Jakarta,48750,300646095,0,5,WILDTEE,Midi Dress,LEMONE Tumblr Tee T-shirt Kaos-Dress Cewe Spandek Baju Wanita 710PS,28-08-2018,0
Kab. Bandung,3,0,Kab. Bandung,68000,277300433,0,4,ARYAZ OLSHOP,Kemeja,BAJU MUSLIM ATASAN WANITA FLAMINGGO TUNIK SUPERNOVA TERMURAH - RP,28-08-2018,0
Kab. Tangerang,8,0,Kab. Tangerang,95000,305039227,0,5,Novie&#39;s Collection,Piyama,UNICORN KIMONO PAJAMAS SET PIYAMA TIDUR WANITA BAJU TIDUR UNICORN,28-09-2018,0
Kota Bandung,10,0,Kota Bandung,109900,278108618,0,5,Sarung Tenun Bandung,Blouse,Atasan Wanita Blouse Blus Baju Muslim Tunik Jumbo BigSize XL XXL Merah,28-09-2018,0
Kota Bandung,5,0,Kota Bandung,50000,290551755,0,5,menara hijab,Blouse,Baju atasan gamis wanita hijab muslim yukky ruffle blouse,28-12-2018,0
Kota Bandung,12,0,Kota Bandung,205000,339002614,0,4,SEVENFOUR74,Coat,jaket mantel coat baju hangat wanita korea REDVELVET & Hijau,28-12-2018,0
Kota Bandung,24,0,Kota Bandung,55000,354543440,0,4,GUSTIANA STORE,Blouse,Baju atasan wanita murah-blouse-Heva blouse sr-tunik-casual-terbaru,26-12-2018,0
Kota Tangerang,12,0,Kota Tangerang,43100,357977535,0,4,MONOCHROME STUFFS,Kaos,BEST SELLER KAOS RAGLAN WANITA CEWEK T SHIRT BAJU DISTRO PRIA KEREN,25-12-2018,0
Jakarta,3,0,Jakarta,69900,375552612,0,5,Sample SALE Indonesia,Kaos,Kaos Muslim-Baju Muslim-Pakaian Muslim Wanita Model Coconut Tree NEW!,24-12-2018,0
Jakarta,2,0,Jakarta,86000,307732900,0,5,Esrocte,Blouse,Ori 4 Warna Baju Blouse - Blus Lengan Pendek Wanita Kantor 1652,23-12-2018,0
Jakarta,11,0,Jakarta,26280,345191803,0,4,Toko Mikha Grosir,Kemeja,Baju Kemeja Atasan Wanita kem basic - comfy - kemeja dian -basic shirt,22-12-2018,0
Jakarta,2,0,Jakarta,48000,269862198,0,5,inovashion,Blouse,SABRINA TARTAN TOP blouse kemeja flannel baju santai wanita murah,20-12-2018,0
Jakarta,1,0,Jakarta,17000,324940721,0,5,Universe Boutique,Blouse,U114 Baju Atasan Wanita Kaos Batik Front Strap,19-12-2018,0
Jakarta,4,0,Jakarta,33000,339204932,0,5,YG Shop88,Kaos,BAJU KAOS CEWEK BLACKPINK BIG SIZE XL WANITA TUMBLR TEE T-SHIRT COTTON,17-12-2018,0
Jakarta,3,0,Jakarta,53000,276807350,0,5,ARPED STORE,Blouse,"Blouse ""CLOVE"" - Pakaian - Baju - Dress - Atasan Wanita Murah",17-12-2018,0
Jakarta,4,0,Jakarta,76000,286466717,0,5,dckonline,Lingerie,Sexy Lingerie Flower Pattern Daster Wanita Baju Tidur A167,16-12-2018,0
Kota Bandung,3,0,Kota Bandung,89000,336189236,0,5,Dressup 4 less,Blouse,Baju atasan wanita sporty casual terbaru - Selfie long blouse,15-12-2018,0
Jakarta,32,0,Jakarta,42500,367074054,0,5,Best OnlineStore,Blouse,Blouse Wanita Baju Atasan Wanita Baju Muslim Blus Muslim Anisa Blouse,14-12-2018,0
Jakarta,8,0,Jakarta,36000,340219344,0,4,LV.co Tanah abang,Midi Dress,DAMAI FASHION JAKARTA - baju dress wanita OLIVE FILA -grosir konveksi,12-11-2018,0
Jakarta,3,0,Jakarta,51600,367475134,0,5,YourNeedsID.,Piyama,Piyama Satin Cp Embos - Baju Tidur Wanita - Piyama Wanita - Fit L - XL,12-11-2018,0
Jakarta,9,0,Jakarta,36000,311246494,0,5,Winnerr Store,Kaos,170 Kaos tshirt baju tumblr tee cewek wanita C K Jeans hitam putih,12-11-2018,0
Jakarta,30,0,Jakarta,144000,357374580,0,5,BLACKPINK ST0RE,Setelan,baju setelan muslim wanita Dahayu Set,12-11-2018,0
Jakarta,3,0,Jakarta,95000,332365116,0,5,Senviyes,Blouse,Baju Atasan Wanita - Blouse Wanita,12-10-2018,0
Jakarta,19,0,Jakarta,65000,346225393,0,5,Kylia Shop,Piyama,[Satin CP] Baju Tidur Wanita CP | Setelan Tidur Wanita Import Murah,12-10-2018,0
Jakarta,2,0,Jakarta,99000,362627711,0,5,Jesdiva Clothing,Jumpsuit,Baju wanita jumpsuit bunga-Charlotte jumpsuit,12-9-2018,0
Kab. Bandung,5,0,Kab. Bandung,87500,299578776,0,5,azruly,Blouse,Baju Atasan Blouse Tunik Wanita Baju Muslim Blus Muslim Rafanda Tunik,12-9-2018,0
Jakarta,2,0,Jakarta,55000,339191518,0,5,eceeonline,Blouse,baju atasan wanita muslim blouse fashion termurah jumbo xxxl motek,12-9-2018,0
Jakarta,6,0,Jakarta,75000,272047329,0,4,inovashion,Blouse,NEVADA SWIRL SHIRT kemeja blouse baju kerja atasan wanita murah,12-7-2018,0
Jakarta,2,0,Jakarta,145000,277687389,0,5,wiloo,Piyama,Baju Tidur Wanita Piyama Japanese Cotton Polka Dot Lt.blue CP,12-5-2018,0
Kab. Banyumas,15,0,Kab. Banyumas,110000,277896765,0,5,miftakhul hidayah,Maxi Dress,ILMA MAXI - DRESS WANITA - BAJU MUSLIM - MAXI DRESS MURAH - GAMIS,12-5-2018,0
Kota Tangerang,2,0,Kota Tangerang,76000,301936470,0,5,SSJeJe Shop,Blouse,KNIT OFF SHOULDER-BAJU WANITA-BLOUSE WANITA-BAJU RAJUT WANITA,12-4-2018,0
Jakarta,50,0,Jakarta,89500,366512962,0,5,leeyongcollection,Blouse,BAJU WANITA TERBARU MURAH KEKINIAN,12-4-2018,0
Jakarta,3,0,Jakarta,34900,340522308,0,4,mc -fashion,Blouse,"Baju Kaos Baby Doll Wanita Dewasa corak Bunga - Ervina, baju wanita mo",12-3-2018,0
Jakarta,40,0,Jakarta,78000,365552137,0,5,Susi Shopedia,Cardigan,BAJU CARDIGAN WANITA MURAH - LONG CARDIGAN RAJUT POLOS -CARDIGAN KOREA,12-3-2018,0
Jakarta,3,0,Jakarta,56850,322963585,0,5,Michelle-Store,Piyama,MichelleStore Piyama Wanita - Baju Tidur Pajamas Motif Lebah,12-2-2018,0
Jakarta,2,0,Jakarta,85000,343610417,0,5,inovashion,Kemeja,Kemeja Wanita IRISH RAMI SHIRT atasan blouse baju kerja pakaian cewek,12-1-2018,0
Jakarta,33,0,Jakarta,24900,352364035,0,5,Oditi,Blouse,Baju Wanita Blouse 0ff Shoulder Twiscone 343,12-1-2018,0
Jakarta,1,0,Jakarta,65000,348538984,0,5,joZFashion,Piyama,Piyama Elmo - PP - Katun Jepang - Baju Tidur Wanita Dewasa,12-1-2018,0
Jakarta,5,0,Jakarta,38500,357629457,0,5,Euro Bikini,BRA,Lingerie bra celana dalam wanita Gstring Thong Bikini By Baju malam CD,12-1-2018,0
Kab. Bandung,20,0,Kab. Bandung,55000,274599885,0,4,ARYAZ OLSHOP,Blouse,BAJU ATASAN WANITA JESY TOP BLOUSE WOLFIS TERBARU TERMURAH - WC,28-11-2018,0
Jakarta,50,0,Jakarta,69900,369904739,0,5,Oditi,Jumpsuit,Jumpsuit Liana 889 - Baju Jumpsuit Wanita Liana 889,28-11-2018,0
Kota Tangerang,24,0,Kota Tangerang,255000,357030601,0,5,Ladys 88,Midi Dress,Baju Dress Wanita Brukat Midi Dress Pesta Mewah Modern Berkualitas,27-11-2018,0
Jakarta,4,0,Jakarta,87000,348801938,0,5,Atirah,Blouse,Baju atasan jumbo wanita bigsize ld 134 cm xxxl blouse jumbo,27-11-2018,0
Kota Pekalongan,2,0,Kota Pekalongan,78500,297307216,0,5,DAFIN@ BATIK PEKALONGAN,Blouse Batik,BAJU BATIK WANITA BLOUSE BATIK ATASAN BATIK SERAGAM BATIK WANITA,27-11-2018,0
Jakarta,4,0,Jakarta,215000,323421757,0,5,Wegotstyleid,Piyama,Piyama Alice Katun Jepang Japan Cotton Baju Tidur Wanita,26-11-2018,0
Kota Bandung,8,0,Kota Bandung,60000,353126305,0,5,Jual Baju Murah Terbaru,Blouse,Baju Atasan Wanita-TREXI TOP PR001-Jual Atasan Murah-Kemaja Murah,25-11-2018,0
Kota Depok,9,0,Kota Depok,69000,280607322,0,5,FEMINE,Blazer,Leeds Outer - Baju Blazer Atasan Wanita by FEMINE,25-11-2018,0
Jakarta,11,0,Jakarta,145500,296229107,0,5,Barokah PostMart,Kemeja,BAJU KEMEJA SERAGAM RESMI KANTORPOS WANITA LENGAN PANJANG (S - XXL),24-11-2018,0
Jakarta,30,0,Jakarta,65000,372110153,0,5,Toko Mart Mall,Setelan,Baju Wanita - Stelan Fila - baju Fila,23-11-2018,0
Jakarta,4,0,Jakarta,48000,311815772,0,5,inovashion,Kaos,BASEBALL TEE kaos pakaian wanita baju murah,21-11-2018,0
Jakarta,30,0,Jakarta,100000,371286099,0,5,Nur Jaya Shop,Jumpsuit,BAJU JUMPSUIT - MINI DRESS CLARISA JUMPSUIT - BAJU TIDUR WANITA SEXY,21-11-2018,0
Jakarta,2,0,Jakarta,78000,340605157,0,5,inovashion,Blouse,Blouse Wanita HYDRA WRAP BLOUSE atasan satin baju kerja berkualitas,20-11-2018,0
Jakarta,4,0,Jakarta,265000,299996369,0,5,Nona Rara Batik,Blouse Batik,"Baju Blouse Batik Wanita Modern Nona Rara, Keropi Hitam T0171",19-11-2018,0
Kota Salatiga,3,0,Kota Salatiga,85000,347923148,0,5,kalimera,Kaos,KAOS GREENLIGHT CEWEK- KAOS DISTRO- ATASAN BAJU WANITA TSHIRT,18-11-2018,0
Jakarta,2,0,Jakarta,108000,360463785,0,5,inovashion,Midi Dress,VIRGIN LACE DRESS terusan baju pesta pakaian wanita murah,18-11-2018,0
Jakarta,5,0,Jakarta,70000,276727589,0,5,Mochini,Blouse,Blouse Floral Wanita Baju Perempuan Pakaian Wanita Bunga Import 2,16-11-2018,0
Jakarta,2,0,Jakarta,68000,310274889,0,5,LDRshop,Piyama,Baju tidur wanita celana panjang,16-11-2018,0
Jakarta,1,0,Jakarta,18750,296202699,0,5,H&amp;K-Fashion,Kaos,H&K Kaos Wanita - Baju Atasan - Tumblr Tee Somebody To Love,16-11-2018,0
Jakarta,30,0,Jakarta,120000,357379696,0,5,BLACKPINK ST0RE,Blouse,baju atasan wanita tunik Owwely Tunik,15-11-2018,0
Jakarta,5,0,Jakarta,65000,336551198,0,4,BANANAKU OLSHOP,Setelan,SET FILLA - BAJU SETELAN 2 IN 1 WANITA,14-11-2018,0
Jakarta,4,0,Jakarta,15000,284331930,0,5,SALEdotID,Kaos,Sale.id - Baju Atasan Kaos Spandek Wanita - The Day Adatewth,13-11-2018,0
Kota Bandung,3,0,Kota Bandung,72000,363214910,0,4,Jual Baju Murah Terbaru,Setelan,Baju Stelan Atasan Wanita-RERE SET 2IN1 PR001-Jual Stelan Murah-Atasan,11-11-2018,0
Kota Malang,10,0,Kota Malang,40000,268923178,0,5,Diah Fashion,Sweater,Jual Baju Sweater Korea Rajut Atasan Wanita Candy Murah,11-9-2018,0
Jakarta,50,0,Jakarta,43900,372366317,0,5,Little Snow,Mini Dress,Mini Dress Wanita Army Loreng 217 - Baju Dress Wanita 217,11-9-2018,0
Jakarta,30,0,Jakarta,94000,361615736,0,5,LITA COLLECTION1990,Blouse,BAJU WANITA ATASAN BLOUSE-KOREA LENGAN PANJANG CANTIK,11-9-2018,0
Kab. Bandung,6,0,Kab. Bandung,67500,370357056,0,5,Moeslim-Olshop,Blouse,BAJU ATASAN BLOUSE PRILI TOP TUNIK BAJU MUSLIM FASHION WANITA TERBARU,11-7-2018,0
Jakarta,2,0,Jakarta,54900,360055297,0,5,mc -fashion,Kaos,mc fashion Baju kaos tshirt tangan wanita model terbaru - Risma,11-6-2018,0
Jakarta,2,0,Jakarta,245000,300916581,0,5,Nona Rara Batik,Blouse Batik,"Baju Blouse Atasan Batik Wanita Modern Nona Rara, Kebaya Lipit T0008",11-6-2018,0
Kab. Bandung Barat,3,0,Kab. Bandung Barat,189000,277249737,0,5,SF Julian,Kaos,baju atasan olahraga gym sport wanita muslimah Astrantia baselayer spe,11-3-2018,0
Jakarta,5,0,Jakarta,15000,284152941,0,5,SALEdotID,Kaos,Sale.id - Baju Atasan Kaos Spandek Wanita - Apple,11-2-2018,0
Kota Surabaya,3,0,Kota Surabaya,141500,283254580,0,5,bajuready(dot)com,Maxi Dress,MEDIRA SYARI (PU) BAJU MAXI DRESS MUSLIM BUSUI GAMIS WANITA DEWASA,11-1-2018,0
Jakarta,2,0,Jakarta,44900,271191647,0,5,WILDTEE,Kaos,LEMONE Tumblr Tee T-shirt Kaos Cewe Spandek Premium Baju Wanita 178SS,11-1-2018,0
Jakarta,2,0,Jakarta,56750,322961920,0,5,Michelle-Store,Piyama,MichelleStore Piyama Wanita - Baju Tidur I Love You Teddy Bear,28-10-2018,0
Kota Salatiga,2,0,Kota Salatiga,75000,318111295,0,5,kalimera,Kaos,KAOS 3SECOND CEWEK BAJU WANITA KAOS DISTRO CEWEK BAJU DISTRO BANDUNG,26-10-2018,0
Kota Bandung,3,0,Kota Bandung,62000,374140970,0,4,Grosir  Baju Rajut,Sweater,Baju Rajut Wanita Korea Pocky Sweater Premium Maroon Best Seller Murah,26-10-2018,0
Jakarta,4,0,Jakarta,72000,284864335,0,5,Moxiroom,Blouse,Moxiroom Baju Atasan Wanita Motif Salur Lengan Pendek,25-10-2018,0
Kota Surabaya,4,0,Kota Surabaya,63000,325564418,0,5,bajuready(dot)com,Setelan,SETELAN ARMY BAJU STELAN WANITA DEWASA MODIS LENGAN PENDEK TRENDY MURA,24-10-2018,0
Jakarta,30,0,Jakarta,95000,365508029,0,5,Diamond Store 1,Piyama,Setelan Baju Tidur Piyama Lengan Panjang Kancing Wanita Cewek Remaja,24-10-2018,0
Kab. Bandung,30,0,Kab. Bandung,79000,356402200,0,5,Hello Fashionable,Blouse,BAJU ATASAN TUNIK WANITA KEKINIAN,23-10-2018,0
Jakarta,30,0,Jakarta,70000,353773914,0,5,CLARK SHOP,Kemeja,BAJU KEMEJA WANITA,22-10-2018,0
Kota Bandung,30,0,Kota Bandung,187000,351501108,0,5,IRZN.Store,Maxi Dress,Long Dress - Gamis - Baju Muslim Wanita - Baju Muslim Maxi Dress,21-10-2018,0
Jakarta,6,0,Jakarta,85000,316507408,0,5,Senviyes,Mini Dress,Baju Dress Wanita - Dress Batik Modern - Gaun Pesta Moderen,20-10-2018,0
Kota Tangerang,2,0,Kota Tangerang,87000,351372153,0,5,HolyMolyidn,Blouse,BAJU ATASAN WANITA STRIP BOAT NECK TOP,17-10-2018,0
Jakarta,1,0,Jakarta,52000,311259988,0,5,j--fashion,Blouse,Baju Kaos Wanita Tangan terompet Terbaru - Purity,16-10-2018,0
Kota Tangerang,2,0,Kota Tangerang,84000,358477490,0,5,HolyMolyidn,Blouse,BAJU ATASAN WANITA VANIA TOP,16-10-2018,0
Kota Batu,30,0,Kota Batu,58000,311264103,0,5,Bakul Serba Ada,Lingerie,Lingerie R011 ( baju dalam wanita ),15-10-2018,0
Jakarta,22,0,Jakarta,36000,290245932,0,5,Winnerr Store,Kaos,Kaos tshirt baju atasan distro tee wanita lengan pendek celine paris,15-10-2018,0
Jakarta,13,0,Jakarta,78000,269884995,0,5,inovashion,Midi Dress,SCUBA DRESS blouse baju kerja terusan wanita murah,15-10-2018,0
Jakarta,1,0,Jakarta,265000,302315398,0,5,Nona Rara Batik,Blouse Batik,"Baju Atasan Batik Wanita Modern Nona Rara, Flipflop T0199",14-10-2018,0
Jakarta,6,0,Jakarta,140000,352250846,0,5,Dailylook ID,Jumpsuit,Jumpsuit Wanita Murah-Jumpsuit Korea Import-Baju Pesta-MomochiJumpsuit,14-10-2018,0
Kota Bandung,10,0,Kota Bandung,77000,281030057,0,4,AFWINDO Grosir Fashion,Blouse,Moriguchi Blouse Baju Atasan Wanita Stripe Top BL1041-AO,14-10-2018,0
Kab. Bandung Barat,5,0,Kab. Bandung Barat,103000,300470930,0,4,KIA Shoes Shop,Setelan,Maurin set - Baju setelan wanita - Baju muslim wanita - Dress - Gaun,13-10-2018,0
Jakarta,6,0,Jakarta,75000,276722930,0,5,Mochini,Kaos,Kaos Lengan Panjang Wanita Import Blouse Baju Santai Perempuan 8821,10-9-2018,0
Jakarta,3,0,Jakarta,48750,293384627,0,5,CHILITEE,Midi Dress,LEMONE T-shirt Dress Cewe Spandek Premium Baju Wanita 710PS105785,10-8-2018,0
Jakarta,2,0,Jakarta,43750,300945706,0,5,CHILITEE,Kaos,LEMONE T-shirt Kaos Cewe Spandex Premium Baju Wanita 119SS601320 Snap,10-7-2018,0
Jakarta,3,0,Jakarta,43750,300999520,0,5,CHILITEE,Kaos,LEMONE T-shirt Kaos Cewe Spandex Premium Baju Wanita 178SS601321 First,10-6-2018,0
Jakarta,2,0,Jakarta,43750,300942754,0,5,CHILITEE,Kaos,LEMONE T-shirt Kaos Cewe Spandex Premium Baju Wanita 119SS601311,10-5-2018,0
Kota Pekalongan,2,0,Kota Pekalongan,89000,355874493,0,5,Batik Rifa Official,Dress Batik,Batik Rifa TBR071 Baju Batik Wanita Tunik Batik Kembang Sulur Katun,10-4-2018,0
Jakarta,4,0,Jakarta,65000,349403501,0,5,Miuw fashion shop,Piyama,CP TSUM TSUM TABUR setelan piyama baju tidur wanita karakter kekinian,10-4-2018,0
Jakarta,4,0,Jakarta,65000,364373988,0,5,Miuw fashion shop,Piyama,CP FILA XL setelan piyama baju tidur wanita katun jepang karakter,10-4-2018,0
Jakarta,1,0,Jakarta,85000,371937874,0,5,G.collection,Dress Batik,baju batik murah - dress batik wanita 014 -3,10-4-2018,0
Jakarta,6,0,Jakarta,17000,288686382,0,5,SumberFashion,Kaos,sumber fashion jakarta - baju Top SKULL RUMBAI wanita 2warna - Murahhh,10-3-2018,0
Jakarta,5,0,Jakarta,195000,300003522,0,5,Nona Rara Batik,Blouse Batik,"Baju Blouse Atasan Batik Wanita Modern Nona Rara, Mixmatch YB T0065",10-3-2018,0
Jakarta,19,0,Jakarta,55000,280346511,0,4,Parrot Computer,Lingerie,Sexy Lingerie Vivid Lingerie Seksi Transparan Baju Tidur Dewasa Wanita,28-09-2018,0
Kab. Pekalongan,3,0,Kab. Pekalongan,68000,344757052,0,4,Batik Alita,Blouse Batik,Blouse Batik Atasan Wanita Baju Kemeja Wanita Batik Pekalongan 15,28-09-2018,0
Jakarta,2,0,Jakarta,44900,283287703,0,5,WILDTEE,Midi Dress,LEMONE T-shirt Dress Cewe Spandek Premium Baju Wanita 681SS104759,28-09-2018,0
Jakarta,10,0,Jakarta,36000,364895812,0,5,Winnerr Store,Kaos,194 Kaos tshirt baju tumblr tee cewek wanita L3V1S Snoopy 1 warna NEW,28-09-2018,0
Jakarta,4,0,Jakarta,69000,269850060,0,5,inovashion,Midi Dress,TIRZA LAYER DRESS blouse baju pesta wanita murah,25-09-2018,0
Jakarta,3,0,Jakarta,65000,269869863,0,5,inovashion,Midi Dress,FRONT SLIT DRESS baju pesta blouse kemeja wanita murah,24-09-2018,0
Jakarta,3,0,Jakarta,45000,320673370,0,5,jolie costume,Lingerie,JXOXOP Pink Sexy Lingerie Baju Lingerie pink wanita seksi,24-09-2018,0
Jakarta,43,0,Jakarta,75000,272069232,0,4,SS_Jr,Jumpsuit,Baju Overall Wanita Jumpsuit Jeans Washed Celana Kodok,22-09-2018,0
Jakarta,3,0,Jakarta,79000,340905349,0,5,moudis shop inc,Setelan,SETELAN TRAINING BAJU OLAH RAGA WANITA BAJU JOGGING DAN SENAM,19-09-2018,0
Jakarta,2,0,Jakarta,60000,341845688,0,5,Miuw fashion shop,Piyama,CP SATIN EMBOS XL IMPORT piyama setelan baju tidur wanita pajamas,19-09-2018,0
Jakarta,6,0,Jakarta,61000,309230214,0,5,Senolstrore&#39;s,Piyama,BAJU TIDUR WANITA CP - SLEEPWEAR -SETELAN PIYAMA WANITA DEWASA MANEKIN,19-09-2018,0
Jakarta,5,0,Jakarta,75000,276704504,0,5,Mochini,Kaos,Kaos Lengan Panjang Kancing Wanita Dewasa Import Baju Perempuan 407,17-09-2018,0
Jakarta,3,0,Jakarta,65000,269885171,0,5,inovashion,Kemeja,DIVERGENT SHIRT kemeja blouse croptop baju santai wanita murah,17-09-2018,0
Jakarta,3,0,Jakarta,58000,336401483,0,5,fathin.basic,Blouse,Blus muslim blouse tunik baju atasan wanita - Vira dotted blouse red,15-09-2018,0
Kota Bandung,3,0,Kota Bandung,68000,350930134,0,5,Tazkia Hijab Store,Blouse,Baju Atasan Wanita Original | Malika Tunik | Tunik Muslim Original,13-09-2018,0
Jakarta,4,0,Jakarta,89500,287043464,0,5,onlinefashionstyle,Lingerie,Lingerie Seksi Baju Tidur Set Bra+CD Dewasa Lingeri Transparan Wanita,13-09-2018,0
Kota Bandung,6,0,Kota Bandung,92000,327120570,0,5,CIJU FASHION STORE,Jumpsuit,Tropical Jumpsuit Baju Terusan Wanita Celana Pendek Baju Kodok CJS127,9-12-2018,0
Kota Bandung,4,0,Kota Bandung,62000,343549182,0,4,beliBDG Online Shop,Blouse,BAJU MURAH | BAJU TUNIC | BAJU WANITA | PEVITA TUNIC,9-10-2018,0
Jakarta,8,0,Jakarta,49000,310607320,0,5,joZFashion,Daster,Daster Doraemon - Baju Tidur wanita dewasa - Katun jepang,9-10-2018,0
Jakarta,14,0,Jakarta,63000,301513021,0,4,WHITE__SHOP,Jumpsuit,hm ritha katun denim jumper jumpsuit pakaian wanita baju cewek,9-9-2018,0
Kota Bandung,3,0,Kota Bandung,50000,353547219,0,5,Jual Baju Murah Terbaru,Blouse,Baju Atasan Wanita-FARA STRIPE PR001-Jual Atasan Murah-Kemeja Murah,9-8-2018,0
Jakarta,1,0,Jakarta,85000,331986332,0,5,Senviyes,Blouse,Baju Atasan Wanita - Blouse Babydoll,9-4-2018,0
Kota Depok,3,0,Kota Depok,65500,290336234,0,5,Supplier NatGeo,Kaos,Kaos Baju Muslim Wanita Panjang SN-WLMSMY380 PRAY AND WORK,9-3-2018,0
Jakarta,17,0,Jakarta,65000,346212870,0,5,Kylia Shop,Piyama,[Satin Pendek Pendek] Baju Tidur Satin Wanita | Setelan Tidur Wanita,9-2-2018,0
Jakarta,20,0,Jakarta,80000,282997921,0,5,Parrot Computer,Daster,Daster Wanita Lingerie Cewek Baju Tidur Seksi Satin 212 Daster Murah,9-1-2018,0
Jakarta,15,0,Jakarta,105000,344172303,0,4,Parrot Computer,Lingerie,Lingerie Seksi Baju Tidur Wanita Lingeri 004 Night Dress Sexy  ,26-08-2018,0
Jakarta,13,0,Jakarta,20000,308941619,0,4,Bajummi,Blouse,Blouse Atasan Baju Wanita Kekinian Motif Salur Ukuran Besar,25-08-2018,0
Jakarta,10,0,Jakarta,35000,334807054,0,5,Online Fashion Style,Lingerie,Lingerie jaring Dress Seksi Wanita Babydoll Fish Net Baju Tidur A218,22-08-2018,0
Kab. Bogor,22,0,Kab. Bogor,42000,314158823,0,5,Grosir Baju Tidur,Piyama,Baju tidur wanita harga murah bahan tebal,22-08-2018,0
Jakarta,11,0,Jakarta,17850,272892221,0,5,Michelle-Store,Kaos,MichelleStore Baju Kaos Wanita GOOD NIGHT MY FRIEND,21-08-2018,0
